order_id,product_id,product_description,product_price,product_vat_rate,discount_rate,quantity,full_price_amount,discounted_amount,vat_amount,total_amount,id_x,created_at,vendor_id,customer_id,date_parsed,date_x,rate,date_y,promotion_id,id_y,description
8,520,Deskjet 990 cm / 990cse/ 990cxi,20763,0.0,0.368117056061772,39,809757,511671.6370345877,0.0,511671.6370345877,8,2019-08-01 19:23:48.749388,7,5080,2019-08-01,2019-08-01,0.29,,,,
8,81,Fiat 682RN,92483,0.2,0.0,20,1849660,1849660.0,369932.0,2219592.0,8,2019-08-01 19:23:48.749388,7,5080,2019-08-01,2019-08-01,0.29,,,,
8,12,Škoda 21Ab,4292,0.2,0.0,11,47212,47212.0,9442.4,56654.4,8,2019-08-01 19:23:48.749388,7,5080,2019-08-01,2019-08-01,0.29,,,,
8,659,PSC 1310,4385,0.11,0.0,11,48235,48235.0,5305.85,53540.85,8,2019-08-01 19:23:48.749388,7,5080,2019-08-01,2019-08-01,0.29,,,,
8,239,Ridgeline,52744,0.11,0.3751131411419133,33,1740552,1087648.0719591605,119641.28791550764,1207289.359874668,8,2019-08-01 19:23:48.749388,7,5080,2019-08-01,2019-08-01,0.29,,,,
8,582,Officejet 500 series,22205,0.2,0.1941901479832272,26,577330,465218.2018648434,93043.64037296869,558261.8422378121,8,2019-08-01 19:23:48.749388,7,5080,2019-08-01,2019-08-01,0.29,,,,
8,577,Officejet [2],52013,0.2,0.3477133150182081,29,1508377,983894.2330327802,196778.8466065561,1180673.0796393363,8,2019-08-01 19:23:48.749388,7,5080,2019-08-01,2019-08-01,0.29,,,,
8,23,Ikarus 31,8258,0.2,0.0,13,107354,107354.0,21470.800000000003,128824.8,8,2019-08-01 19:23:48.749388,7,5080,2019-08-01,2019-08-01,0.29,,,,
8,804,IBM 047,63533,0.2,0.0,44,2795452,2795452.0,559090.4,3354542.4,8,2019-08-01 19:23:48.749388,7,5080,2019-08-01,2019-08-01,0.29,,,,
9,182,Winstorm,5870,0.11,0.7880293239824819,3,17610,3732.803604668494,410.60839651353433,4143.412001182028,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,67,Alfa Romeo 430A,76083,0.11,0.0,9,684747,684747.0,75322.17,760069.17,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,200,Explorer,19981,0.11,0.0,34,679354,679354.0,74728.94,754082.94,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,359,Captur,91011,0.0,0.0,1,91011,91011.0,0.0,91011.0,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,539,Deskjet 3910 / 3915 / 3918 / 3920 / 3930 / 3938 / 3940,53976,0.0,0.0,14,755664,755664.0,0.0,755664.0,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,396,Aria,81287,0.2,0.9731567086611298,27,2194749,58914.28682269389,11782.85736453878,70697.14418723267,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,567,Deskjet D2660,94925,0.2,0.0,25,2373125,2373125.0,474625.0,2847750.0,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,797,IBM 036,2425,0.11,0.0,32,77600,77600.0,8536.0,86136.0,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,198,Panda 4x4,39818,0.11,0.0,34,1353812,1353812.0,148919.32,1502731.32,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,480,Deskjet 697c,49444,0.11,0.0,38,1878872,1878872.0,206675.92,2085547.92,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,729,Photosmart C5180,12386,0.11,0.3462183684802712,27,334422,218638.96077609077,24050.28568536998,242689.24646146072,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,115,Q2,82964,0.2,0.0,35,2903740,2903740.0,580748.0,3484488.0,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,228,Santa Fe,57700,0.2,0.0,50,2885000,2885000.0,577000.0,3462000.0,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,799,IBM 040,42840,0.11,0.0,29,1242360,1242360.0,136659.6,1379019.6,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,823,MicroTAC Lite,96626,0.0,0.0,1,96626,96626.0,0.0,96626.0,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,239,Ridgeline,66716,0.11,0.0,8,533728,533728.0,58710.08,592438.08,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,501,Deskjet 882c,37198,0.0,0.0263211928518506,18,669564,651940.2768293435,0.0,651940.2768293435,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,303,Thar,27516,0.0,0.0,17,467772,467772.0,0.0,467772.0,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
9,230,Trax,37069,0.11,0.8712900755895089,33,1223277,157447.89020309225,17319.267922340146,174767.15812543238,9,2019-08-01 09:35:59.456757,2,3872,2019-08-01,2019-08-01,0.07,,,,
10,803,IBM 046,37057,0.11,0.0,2,74114,74114.0,8152.54,82266.54,10,2019-08-01 22:34:19.602495,2,4516,2019-08-01,2019-08-01,0.07,,,,
10,839,A853 (MILESTONE),98414,0.0,0.0,44,4330216,4330216.0,0.0,4330216.0,10,2019-08-01 22:34:19.602495,2,4516,2019-08-01,2019-08-01,0.07,,,,
10,154,CS35,46525,0.11,0.0,24,1116600,1116600.0,122826.0,1239426.0,10,2019-08-01 22:34:19.602495,2,4516,2019-08-01,2019-08-01,0.07,,,,
10,379,Rexton,69124,0.2,0.0,25,1728100,1728100.0,345620.0,2073720.0,10,2019-08-01 22:34:19.602495,2,4516,2019-08-01,2019-08-01,0.07,,,,
10,871,Canon II F,55144,0.0,0.0,33,1819752,1819752.0,0.0,1819752.0,10,2019-08-01 22:34:19.602495,2,4516,2019-08-01,2019-08-01,0.07,,,,
10,338,Rogue,29865,0.0,0.0,32,955680,955680.0,0.0,955680.0,10,2019-08-01 22:34:19.602495,2,4516,2019-08-01,2019-08-01,0.07,,,,
10,272,Niro,61055,0.0,0.0,44,2686420,2686420.0,0.0,2686420.0,10,2019-08-01 22:34:19.602495,2,4516,2019-08-01,2019-08-01,0.07,2019-08-01,2.0,2.0,Organic Google
10,273,Seltos,55945,0.2,0.0345546164313094,2,111890,108023.6839675008,21604.73679350016,129628.42076100096,10,2019-08-01 22:34:19.602495,2,4516,2019-08-01,2019-08-01,0.07,,,,
11,681,Photosmart 385,63635,0.2,0.0,14,890890,890890.0,178178.0,1069068.0,11,2019-08-02 01:20:59.124548,9,5405,2019-08-02,2019-08-02,0.12,,,,
11,262,I-Pace,81087,0.0,0.0,34,2756958,2756958.0,0.0,2756958.0,11,2019-08-02 01:20:59.124548,9,5405,2019-08-02,2019-08-02,0.12,,,,
11,512,Deskjet 950c,25299,0.2,0.0,49,1239651,1239651.0,247930.2,1487581.2,11,2019-08-02 01:20:59.124548,9,5405,2019-08-02,2019-08-02,0.12,,,,
11,4,Škoda 6Tr,61684,0.0,0.0,7,431788,431788.0,0.0,431788.0,11,2019-08-02 01:20:59.124548,9,5405,2019-08-02,2019-08-02,0.12,,,,
11,147,Escalade,12672,0.0,0.0,27,342144,342144.0,0.0,342144.0,11,2019-08-02 01:20:59.124548,9,5405,2019-08-02,2019-08-02,0.12,,,,
11,710,Photosmart 7760,82677,0.2,0.0,34,2811018,2811018.0,562203.6,3373221.6,11,2019-08-02 01:20:59.124548,9,5405,2019-08-02,2019-08-02,0.12,,,,
11,775,DC43,27784,0.2,0.3957728183312147,37,1028008,621150.3765729647,124230.07531459296,745380.4518875576,11,2019-08-02 01:20:59.124548,9,5405,2019-08-02,2019-08-02,0.12,,,,
11,108,CDX,20682,0.0,0.0,10,206820,206820.0,0.0,206820.0,11,2019-08-02 01:20:59.124548,9,5405,2019-08-02,2019-08-02,0.12,,,,
12,149,XT4,84941,0.2,0.4342497778340047,45,3822345,2162492.532945081,432498.5065890162,2594991.039534097,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,400,Model X,96669,0.2,0.0,28,2706732,2706732.0,541346.4,3248078.4,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,86,Alfa Romeo 900A,63313,0.2,0.227320288360096,29,1836077,1418699.44690866,283739.88938173203,1702439.336290392,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,408,Fortuner,44010,0.0,0.0,14,616140,616140.0,0.0,616140.0,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,275,Sportage,24136,0.11,0.0,42,1013712,1013712.0,111508.32,1125220.32,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,353,SUT,93821,0.0,0.5375362391901517,3,281463,130166.43750882232,0.0,130166.43750882232,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,877,Canon II F2,97536,0.0,0.0,49,4779264,4779264.0,0.0,4779264.0,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,57,Iveco 370,16211,0.11,0.9738119243760384,14,226954,5943.48851516057,653.7837366676628,6597.2722518282335,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,293,UX,31867,0.0,0.0,3,95601,95601.0,0.0,95601.0,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,216,Terrain,19328,0.2,0.0,46,889088,889088.0,177817.6,1066905.6,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,442,Deskjet 310 / 310 with Sheetfeeder,13420,0.11,0.0,30,402600,402600.0,44286.0,446886.0,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
12,296,MKC,81647,0.11,0.0,31,2531057,2531057.0,278416.27,2809473.27,12,2019-08-02 19:23:56.135468,6,4212,2019-08-02,2019-08-02,0.1,,,,
13,567,Deskjet D2660,14471,0.0,0.0,10,144710,144710.0,0.0,144710.0,13,2019-08-02 21:03:47.395720,9,4478,2019-08-02,2019-08-02,0.12,,,,
13,627,Officejet L7700 series,99996,0.2,0.641094761666042,4,399984,143556.35284976987,28711.270569953977,172267.62341972385,13,2019-08-02 21:03:47.395720,9,4478,2019-08-02,2019-08-02,0.12,,,,
13,613,Officejet 9120,29633,0.11,0.33001041697877,42,1244586,833859.6551740606,91724.56206914666,925584.2172432072,13,2019-08-02 21:03:47.395720,9,4478,2019-08-02,2019-08-02,0.12,,,,
13,9,Škoda 14Tr,85958,0.11,0.0,40,3438320,3438320.0,378215.2,3816535.2,13,2019-08-02 21:03:47.395720,9,4478,2019-08-02,2019-08-02,0.12,,,,
13,755,7730,61807,0.11,0.0,49,3028543,3028543.0,333139.73,3361682.73,13,2019-08-02 21:03:47.395720,9,4478,2019-08-02,2019-08-02,0.12,,,,
13,704,Photosmart 7460,96769,0.0,0.0,27,2612763,2612763.0,0.0,2612763.0,13,2019-08-02 21:03:47.395720,9,4478,2019-08-02,2019-08-02,0.12,,,,
